MAMMALIA – СИСАРИ,,,,
"",,Stipa mayeri Martinovský,,
"",,Stipa pulcherrima C  Koch,Ковиље,
"",,Ventenata dubia (Leers) Cosson,,
GUTTIFERALES,"Hypericaceae(Gutiferaea)",Hypericum hyssopifolium Chaix,,
"",,Hypericum montbretii Spach,,
"",,Hypericum olympicum L,,
HELOBIAE,Alismataceae,Alisma gramineum Lej,,
"",,Caldesia parnassiifolia (L ) Parl,Калдезијева водена боквица,"1-I, Рез  6; 4-II/IV"
"",Juncaginaceae,Triglochin palustre L,,
"",,Triglochin maritimum L,Морски трозубац,
"",Potamogetonaceae,Groenlandia densa (L ) Fourr,,
"",,Potamogeton x zizii Koch ex Roth,,*
"",,Potamogeton acutifolius Link,,*
"",,Potamogeton nodosus Poiret,,*
"",,Potamogeton obtusifolius Mert  & Koch,,*
"",,Potamogeton pusillus L  subsp  pusillus,,*
"",,Potamogeton trichoides Cham  & Schlecht,,*
JUNCALES,Juncaceae,Juncus capitatus Weigel,,
"",Juncus triglumis L  subsp  triglumis,,,
Dioscoraceae,Dioscorea balcanica Košanin,Балканска диоскореа,,
Crocus banaticus Gay,,,,
Crocus dalmaticus Vis,,,,
Crocus olivieri Gay subsp  olivieri,,,,
Crocus pallasii Goldb  subsp  pallasii,,,,
Crocus rujanensis Randelovic & D  A  Hill,,,,
Gladiolus communis L  subsp  communis,,,,
Gladiolus imbricatus L,Црепаста гладиола,,,
Gladiolus palustris Gaudin,Барска гладиола,Рез  6 нова; 4-II/IV,,
Iris aphylla L  subsp  aphylla,Безлисна перуника,,,
"Iris humilis Georgi subsp  arenaria (Waldst& Kit ) A  Löve & D  Löve",Пешчарска перуника,Рез  6 нова; 4-II/IV,,
Iris sibirica L,Сибирска перуника,,,
Iris sintenisii Janka,,,,
"",,Iris spuria L  subsp  spuria,Закржљала перуника,
"",,"Romuleabulbocodium(L )Sebastiani&Mauri",,
"",,Sisyrinchium bermudiana L,,
"",,Allium atroviolaceum Boiss,Тамни лук,
"","Liliaceae(љиљани)",Allium cyrilli Ten,,
"",,Allium ericetorum Thore,,
"",,"Allium flavum L  subsp  tauricum (Besser exReichenb ) K  Richter",,
"",,Allium fuscum Waldst & Kit,Сивосмеђи лук,
"",,"Allium guttatum Stevan subsp  dalmaticum(A  Kerner ex Janchen) Stearn",,
"",,"Alliumpallenssubsptenuiflorum(Ten )Stearn",,
"",,"Allium paniculatum L  subsp  marginatum(Janka) Soó",Металичасти лук,
"",,Allium rhodopeum Velen,,
"",,Asparagus pseudoscaber Grec,,
"",,Asphodeline lutea (L ) Reichenb,Златоглав,
"",,"Bulbocodiumversicolor(Ker-Gawler)Sprengel",Шафрањика,
"",,Colchicum arenarium Waldst  & Kit,Мразовац пешчарски,"1-I, Рез  6; 4-II/IV"
"",,Colchicum bivonae Guss,,
"",,Colchicum macedonicum Košanin,,
"",,Fritillaria macedonica Bornm,,
"",,Gagea fragifera (Vill ) E  Bayer & G  López,,
"",,Gagea minima (L ) Ker-Gawler,Мало балонче,
"",,"Lilium carniolicum Bernh  ex Koch subspjankae (A  Kerner) Hayek",Јанкин љиљан,"1-I, Рез  6"
"",,"OrnithogalumorthophyllumTensubsporbelicum (Velen ) Zahar",,
"",,Scilla autumnalis L  subsp  autumnalis,"Јесења никсица, позни зумбул",
"",,Scilla litardierei Breistr,Пољска никсица,Рез  6 нова; 4-II/IV
"",,"Streptopusamplexifolius(L )DCsubspamplexifolius",,
"",,Tulipa hungarica Borbas,Ђердапска лала,"1-I, Рез  6"
"",,Tulipa scardica Bornm,Шарпланинска лала,
"",,Tulipa serbica Tatić & Krivošej,,
"",,Veratrum lobelianum Bernh,Лобелова бела чемерика,
MALVALES,"Malvaceae(слезови)",Althaea kragujevacensis Pančić,,
Althaea vranjensis Diklic & Nikolic,Врањски слез,,,
Kitaibela vitifolia Willd,,,,
"Coeloglossumviride(L )Hartmansubspviride",Вучји језик,3-II,,
Corallorrhiza trifida Chatel,Корални корен,,,
Cypripedium calceolus L,Госпина папучица,"1-I, Рез  6; 3-II; 4-II/IV",,
"Dactylorhizacordigera(Fries)Soósubspcordigera",Тресавски каћун,3-II,,
"Dactylorhizacordigera(Fries)Soósubspbosniaca (G  Beck) Soó",,3-II,,
"Dactylorhizaincarnata(L )Soósubspincarnata",Усколисни каћунак,3-II,,
Dactylorhiza maculata (L ) Soó,Каћунак пегави,3-II,,
"Dactylorhizafistulosa(Moench)Baumann& Künkele",Мајски каћун,3-II,,
Dactylorhiza saccifera (Brongn ) Soó,,3-II,,
"Epipactis atrorubens (Hoffm ) Besser subsp.atrorubens",Тамноцрвена калужђарка,3-II,,
"Epipactisatrorubens(HoffmexBernh )subsp. borbasii (Soó) Soó",,3-II,,
Epipactis microphylla (Ehrh ) Swartz,,3-II,,
Epipactis palustris (L ) Crantz,Барска калужђарка,3-II,,
Epipogium aphyllum Swartz,Надбродац,3-II,,
Goodyera repens (L ) R  Br,Гудијера,3-II,,
Gymnadenia frivaldii Hampe ex Griseb,Фривалдијев врањак,3-II,,
Gymnadenia nigra (L ) Reichenb,Црно смиље,3-II,,
Herminium monorchis (L ) R  Br,Мачје ухо,3-II,,
Himantoglossum calcaratum (Beck) Schltr,,,,
"",,"Himantoglossum jankae Somlyay, Kreutz &Óvári",,3-II
"",,Listera cordata (L ) R  Br,Срцасти чопотац,3-II
"",,Ophrys apifera Hudson,Пчелица,3-II
"",,Ophrys oestrifera Bieb.,Мачково ухо,1-I; 3-II
"",,"Ophrys fuciflora (F  W  Schmidt) Moenchsubsp  fuciflora",Мачково ухо,3-II
"",,Ophrys mammosa Desf,,3-II
"",,Ophrys sicula Tineo,,3-II
"",,Ophrys sphegoides Miller,Шаренбубац мали,3-II
"",,Orchis coriophora L  subsp  coriophora,Каћунак смрдљиви,3-II
"",,Orchis laxiflora Lam,Каћунак велики,3-II
"",,Orchis mascula (L ) L  subsp  mascula,"Салеп, каћунак",3-II
"",,"Orchismascula(L )Lsubspspeciosa(Host) Hegi",,3-II
"",,Orchis militaris L,Каћун,3-II
"",,Orchis pallens L,"Каћунак жути, јелењак",3-II
"",,Orchis palustris Jacq,,3-II
"",,Orchis papilionacea L  subsp  papilionacea,Каћунак црвени,3-II
"",,Orchis spitzelii Sauter ex Koch,,3-II
"",,Orchis ustulata L,Медени каћунак,3-II
"",,"Platantherachloranthasubspchlorantha(Custer) Reichenb",,3-II
"",,"Pseudorchis albida (L ) A  & D  Löve subspalbida",,3-II
"",,"Spiranthesaestivalis(Poiret)LCMRichard",Засучак летњи,1-I; 3-II; 4-IV
"",,Spiranthes spiralis (L ) Chevall,"Засучица, засучак",3-II
"",,Traunsteinera globosa (L ) Reichenb,,3-II
MYRTALES,Hippuridaceae,Hippuris vulgaris L,"Борак, мачји реп",
"",Trapaceae,Trapa annosa M  Jankоvić,Моравски орашак,
OLEALES,Oleaceae,Forsythia europaea Degen & Bald,Европска форзиција,
"",,Fraxinus pallisiae Wilmott,Длакави пољски јасен,
PANDANALES,Sparganiaceae,Sparganium natans L,,
"",Typhaceae,Typha minima subsp  minima,Мали рогоз,1-I
"",,Typha shuttleworthii Koch & Sonder,Шалтевортов рогоз,1-I
PLANTAGINALES,Plantaginaceae,Plantago schwarzenbergiana Schur,Шварценбергова боквица,
PLUMBAGINALES,Plumbaginaceae,Goniolimon incanum (L ) Hepper,Вражемил,
"",,Plumbago europaea L,"Блитвина, врањемил",
POLYGONALES,Polygonaceae,Polygonum albanicum Jáv,,
PRIMULALES,Primulaceae,Anagallis minima (L ) E  H  L  Krause,,
"",Androsace elongata L,Издужена мужица,,
"",Androsace lactea L  subsp  lactea,,,
"",Hottonia palustris L,"Ребратица, водена јагорчевина",,
"",Lysimachia atropurpurea L,Црвени противак,,
"",Primula auricula L,Ушасти јаглац,,
"",Primula halleri Honckeny,,,
"",Soldanella pindicola Hausskn,Димонијева пасвица,,
Nympheaceae,Nuphar lutea (L ) Sm  subsp  lutea,Жути локвањ,,
"",Nymphaea alba L,Бели локвањ,,
"Paeoniaceae(божури)",Paeonia daurica Andrews,Мушки божур,,
"Paeonia officinalis L  subsp  banatica(Rochel) Soó",Банатски божур,"1-I, Рез  6; 4-II/IV",,
Paeonia officinalis L  subsp  officinalis,,,,
Paeonia peregrina Miller,Косовски божур,,,
Paeonia tenuifolia L,Усколисни божур,"1-I, Рез  6",,
Aconitum anthora L,Трајноцветни једић,,,
Aconitum toxicum Reichenb  subsp  toxicum,,,,
"Aconitum variegatum (Fischer ex Reichenb )Gotz subsp  nasutum (Fischer ex Reichenb )Gotz",Једић,,,
Adonis vernalis L,Гороцвет,3-II,,
Anemone apennina L,Апенинска бреберина,,,
Anemone sylvestris L,"Шумска саса, овчје руно",,,
"Aquilegia grata F  Maly ex Zimmeter subspnikolicii Niketic",,,,
Aquilegia pancicii Degen,,,,
"","Ceratocephalafalcata(L )Perssubspfalcata",,,
"",Ceratocephala testiculata (Crantz) Roth,,,
"",Clematis alpina (L ) Miller subsp  alpina,Алпска павит,,
"",Consolida uechtritziana (Huth) Soó,,,
"",Eranthis hiemalis (L ) Salisb,"Кукурјак, титра",,
"",Helleborus purpurascens Waldst  & Kit,,,
"","Pulsatillaalpina(L )Delarbresubspapiifolia (Scop ) Nyman",,,
"",Pulsatilla montana (Hoppe) Reichenb,Планинска саса,,
"",Pulsatilla pratensis (L ) Miller,Ливадска саса,,
"",Pulsatilla vernalis (L ) Miller,,,
"","PulsatillavulgarisMillersubspgrandis(Wenderoth) Zamels",Крупноцветна саса,"1-I, Рез  6; 4-II/IV",
"",Ranunculus aquatilis L,,,
"",Ranunculus cassubicus L  subsp  cassubicus,,,
"","RanunculusflabellifoliusHeuffelexReichenb",,,
"",Ranunculus illyricus L,,,
"",Ranunculus incomparabilis Janka,,,
"",Ranunculus lateriflorus DC,,,
"",Ranunculus lingua L,Језичасти љутић,,
"",Ranunculus ophioglossifolius Vill,Змијски љутић,,
"",Ranunculus paludosus Poiret,,,
"",Ranunculus parviflorus L,,,
"",Ranunculus rionii Lagger,,,
"","RanunculusseguieriVillsubspmontenegrinus (Halacsy) Tutin",,,
"",Thalictrum alpinum L,,,
RHAMNALES,Rhamnaceae,Rhamnus pumila Turra,,
Alyssum corymbosoides Form,,,,
Alyssum linifolium Stephan ex Willd,,,,
"AlyssummontanumLsubspserbicumNovak",,,,
Arabis bryoides Boiss,,,,
Arabis nova Vill,,,,
Arabis scopoliana Boiss,,Рез  6 нова; 4-II/IV,,
Armoracia macrocarpa (Waldst  & Kit ) Kit,,"1-I, Рез  6",,
"Aubrieta gracilis Spruner ex Boiss  subspscardica (Wettst ) Phitos",,,,
"Aurinia rupestris (Heynh ) Cullen & T  RDudley",,,,
"Barbarea vulgaris R  Br  subsp  lepuznicaNyarady",,,,
Bornmuellera dieckii Degen,,,,
"CardamineamaraLsubspbalcanicaMarhold, Ančev & Kit Tan",,,,
Cardamine carnosa Waldst  & Kit,,,,
Cardamine glanduligera O  Schwarz,Жлездаста режуха,,,
Cardamine trifolia L,,,,
Cardamine waldsteinii Dyer,Валдштајнова режуха,,,
Chorispora tenella (Pallas) DC,,,,
Crambe tataria Sebeok,"Дивљи карфиол, татарско зеље",Рез  6 нова; 4-II/IV,,
Draba nemorosa L,,,,
Draba siliquosa Bieb,,,,
Erysimum crepidifolium Reichenb,,,,
Erysimum korabense Kummerle & Jáv,,,,
Erysimum marschallianum Andrz  ex Bieb,,,,
Erysimum welcevii Urum,,,,
Fibigia clypeata (L ) Medicus,Сиједац,,,
"HesperismatronalisLsubspnivea(Baumg ) Kulcz",,,,
"Hymenolobusprocumbens(L )NuttexSchinz & Thell  subsp  procumbens",,,,
Lepidium cartilagineum (J  Mayer) Thell,"Слатинскагроница,панонскагроница",,,
Lunaria telekiana Jáv,,,,
Schivereckia doerfleri (Wettst ) Bornm,,,,
Sisymbrium polymorphum (Murray) Roth,,,,
"",,Erysimum canum,(Piller,&,Mitterp ),,,
"",,Polatschek,,,,,,
"",Papaveraceae,Hypecoum pseudograndiflorum Petrović,,,,,Пољски кукурик,
"",(макови),,,,,,,
ROSALES,Crassulaceae,Sedum sartorianum Boiss,,,,,,
"",,Sedum stefco Stefanov,,,,,,
"",,Sedum tuberiferum Stoj  & Stefanov,,,,,,
"",,Sempervivum kindingeri Adamović,,,,,,
"",,Sempervivum macedonicum Praeger,,,,,,
"",,Umbilicus luteus (Hudson) Webb  & Berthel,,,,,Пупкавица,
"",Fabaceae,Anthyllis aurea Welden,,,,,,
"",(Leguminosae),Astragalus angustifolius,,Lam,subsp,,,
"",(лептирњаче),angustifolius,,,,,,
"",,Astragalus dasyanthus Pallas,,,,,Вунасти козинац,
"",,Astragalus exscapus L  subsp  exscapus,,,,,Безстабови козинац,
"",,Astragalus fialae Degen,,,,,,
"",,Astragalus glycyphylloides,,DC,subsp,,,
"",,serbicus (Reichenb ) Vasić & Niketić,,,,,,
"",,Astragalus hypoglottis,L,subsp,gremlii,,,
"",,(Burnat) Greuter & Burdet,,,,,,
"",,Astragalus monspessulanus,,L,subsp,,,
"",,illyricus (Bernh ) Chater,,,,,,
"",,Astragalus sulcatus L,,,,,,
"",,Astragalus varius S  G  Gmelin,,,,,,
"",,Astragalus vesicarius,,,,,,
"",,Astragalus wilmottianus Stoj,,,,,,
"",,Cytisus absinthioides,Janka,,subsp,,,
"",,absinthioides,,,,,,
"",,Cytisus albus Hacq  subsp  albus,,,,,,
"",,Cytisus purpureus Scop.,,,,,Пурпурна зановет,
"",,Cytisus pygmaeus Willd.,,,,,,
"",,Coronilla vaginalis Lam,,,,,,
"",,Genista hassertiana,(Bald ),,Bald  ex,,,
"",,Buchegger subsp  hassertiana,,,,,,
"",,Genista nissana Petrović,,,,,Нишка жутиловка,
"",,Glycyrrhiza glandulifera Waldst  & Kit,,,,,Слатка трава,
"",,Laburnum alpinum (Miller) Berchtold & J,,,,,,
"",,Presl,,,,,,
"",,Laburnum anagyroides Medicus,,,,,Зановет,
"",,Lathyrus grandiflorus Sibth  & Sm,,,,,,
"",,Lathyrus palustris L,,,,,,
"",,Lathyrus  pancicii (Jurišić) Adamović,,,,,Панчићев грахор,
"",,Lathyrus pannonicus (Jacq ) Garcke subsp,,,,,,
"",,pannonicus,,,,,,
"",,Onobrychis pindicola Hausskn,,,,,,
"",,Oxytropis halleri Bunge,ex,Koch,subsp,,,
"",,korabensis (Kümmerle & Jáv ) Chrtek,,,,,,
"",,Podocytisus caramanicus Boiss  & Heldr,,,,,Зајчика,
"",,Trifolium vesiculosum Savi,,,,,Мехураста детелина,
"",,Trifolium wettsteinii Dörfler & Hayek,,,,,,
"",Rosaceae,Agrimonia eupatoria Ledeb  subsp  grandis,,,,,,
"",(руже),(Andrz  ex Ascherson & Graebner) Bornm,,,,,,
"",,Crataegus heldreichii Boiss,,,,,Хелдрајхов глог,
"",,Drymocallis malacophylla (Borbás) Kurtto,,,,,,
"",,Geum bulgaricum Pančić,,,,,Блаженак,1-I
"",,Geum coccineum Sibth.&Sm.,,,,,,
"",,Geum rhodopeum Stoj  & Stefanov,,,,,,
"",,Malus florentina (Zuccagni) C  K  Schneider,,,,,Фирентинска јабука,
"",,Potentilla doerfleri Wettst,,,,,,
"",,Potentilla nicicii Adamović,,,,,,
"",,Prunus fruticosa Pallas,,,,,Степска вишња,
"",,Prunus laurocerasus L,,,,,"Зелениче, ловорвишња",
"",,Pyrus elaeagrifolia Pallas,,,,,Дафинолисна крушка,
"",,Pyrus nivalis Jacq,,,,,Касна крушка,
"",,Rubus ipecensis Rech  fil,,,,,,
"",,Sanguisorba albanica Andrasovszky & Jáv,,,,,,
"",,Spiraea crenata L,,,,,Назубљена суручица,
"",,Waldsteinia ternata (Stephan) Fritsch subsp,,,,,,
"",,trifolia (Rochel ex Koch) Teppner,,,,,,
"",Saxifragaceae,Saxifraga androsacea L,,
"",,Saxifraga carpatica Sternb,,
"",,Saxifraga granulata L  subsp  granulata,,
"",,Saxifraga scardica Griseb,,
RUTALES,Polygalaceae,Polygala doerfleri Hayek,,
"",Rutaceae,Haplophyllum suaveolens (DC ) G  Don fil,,
"",,Ruta graveolens L,Рута,
SALICALES,Salicaceae,Salix alpina Scop,,
"",,Salix reticulata L  subsp  reticulata,,
"",,Salix waldsteiniana Willd,,
SAPINDALES,Aceraceae,Acer heldreichii Orph  ex Boiss,Планински јавор,
"",,"AcerhyrcanumFischer&CAMeyersubsp  intermedium (Pančić) Bornm","Меклен, прелазни маклен",
SARRACENIALES,Droseraceae,Aldrovanda vesiculosa L,Алдрованда,"1-I, Рез  6; 4-II/IV"
"",,Drosera rotundifolia L,Росуља,
TAXACEAE,Taxaceae,Taxus baccata L,Тиса,
THYMELAEALES,Thymeleaceae,Daphne laureola L  subsp  laureola,"Маслиница,ловориснијереми-чак",
"",Daphne malyana Blečić,,,
Boraginaceae,Alkanna nonneiformis Griseb,,,
"",Alkanna pulmonaria Griseb,,,
"",Alkanna scardica Griseb,,,
"","Alkannatinctoria(L )Tauschsubsptinctoria","Вучји језик, црвена стежица",,
"",Anchusa ochroleuca Bieb,,,
"",Echium russicum,Змијина трава,Рез  6 нова; 4-II/IV,
"",Nonea pallens Petrović,"Жути самак, жута срдовица",,
"","Paramoltkiadoerfleri(Wettst )Greuter&Burdet",Дерфлерово ласњиче,,
"",Rindera umbellata (Waldst & Kit ) Bunge,Шерпет,,
"",Solenanthus krasniqii (T  Wraber) Niketić,,,
"",Solenanthus scardicus Bornm,,,
Callitrichaceae,Callitriche palustris L,,,
"",Callitriche stagnalis Scop,,,
Convolvulaceae,"ConvolvulusbetonicifoliusMillersubspbetonicifolius",,,
"","ConvolvulusboissieriSteudelsubspparnassicus (Boiss  & Orph ) Kuzmanov",,,
Gesneriaceae,Ramonda nathaliae Pančić & Petrović,Наталијина рамондија,,
"",Ramonda serbica Pančić,Српска рамондија,1-I; 4-IV,
"Lamiaceae(Labiatae)(уснатице)","Ballotahispanica(L )Benthamsubspmacedonica (Vandas) Strid & Kit Tan",,,
"",Dracocephalum ruyschiana L,Змајеглавка,1-I,
"","Micromeria albanica (Griseb  ex K  Malý)Šilić",,,
"",Nepeta rtanjensis Diklić & Milojević,Ртањска мачија метвица,,
"","Phlomisherba­ventiLsubsppungens(Willd ) Maire",,,
"",Salvia nutans L,Савијена жалфија,,
"",Salvia ringens Sibth  & Sm,,,
"",Salvia viridis L,,,
"",Sideritis scardica Griseb,,,
"",Stachys milanii Petrović,Миланов чистац,,
"",Stachys serbica Pančić,Српски чистац,,
"",Teucrium arduini L,,,
Lentibulariaceae,"Pinguicula crystallina Sm  subsp  hirtiflora(Ten ) Strid",Месница дебељача,,
"",Utricularia intermedia Hayne,,,
"",Utricularia minor L,,,
Polemoniaceae,Polemonium caeruleum L,,,
Digitalis viridiflora Lindley,Зеленоцветни напрстак,,,
Linaria simplex (Willd ) DC,,,,
Pedicularis brachyodonta Schlosser  & Vuk,,,,
"Pedicularisernesti­mayeriStevanović,Niketić, D  Lakušić",,,,
Pedicularis friderici­augusti Tommasini,,,,
Pedicularis oederi Vahl,,,,
"",,Pedicularis palustris L  subsp  palustris,Барски ушљивац,
"",,"Rhinanthusmelampyroides(Borbás&Degen) Soó",,
"",,"Tozzia alpina L  subsp  carpatica(Wołoszczak) Dostál",Карпатска тоција,Рез  6 нова; 4-II/IV
"",,Verbascum scardicola Bornm,,
"",,Veronica bachofenii Heuffel,,
"",,"VeronicabarrelieriSchottexRoemer&Schultes",,
"",,Veronica baumgartenii Roemer & Schultes,,
"",,Veronica fruticans Jacq,,
"",,Veronica thessalica Bentham,,
"",,Wulfenia blecicii Lakušić,Вулфенија,
"",Solanaceae,Scopolia carniolica Jacq,Бела буника,
UMBELLIFLORAE,"Apiaceae(Umbelliferae)(штитоноше)",Angelica palustris (Besser) Hoffm,,"1-I, Рез  6; 4-II/IV"
"",,Bupleurum longifolium L  subsp  longifolium,,
"",,"Bupleurum commutatum Boiss  & Balansasubsp  glaucocarpum (Borbás) Hayek",Прорашаљка,
"",,Bupleurum ranunculoides L,,
"",,Cachrys alpina Bieb,Кахрис,
"",,Cachrys cristata DC,,
"",,Cachrys ferulacea (L ) Calestani,,
"",,"CarumgraecumBoiss&Heldrsubspserpentinicum Hartvig",,
"",,Cicuta virosa L,,
"",,Eryngium planum L,,
"",,Eryngium serbicum Pančić,,
"",,Heracleum orphanidis Boiss,,
"",,Ligusticum albanicum Jáv,,
"",,Opopanax hispidus (Friv ) Griseb,,
"",,Peucedanum aequiradium Velen.,,
"",,Peucedanum minutifolium (Janka) Velen,,
"",,Seseli gracile Waldst  & Kit,,
"",,Seseli hippomarathrum Jacq,Девесиље,
URTICALES,Urticaceae,Parietaria lusitanica L  subsp  lusitanica,,
"",,Urtica kioviensis Rogow,,
VIOLALES,Cistaceae,Tuberaria guttata (L ) Fourr,,
"",Elatinaceae,Elatine triandra Schkuhr,,
"",,Elatine hydropiper L. subsp. hydropiper,,
"","TamaricaceaeViolaceae(љубичице)",Myricaria ernesti­mayeri Lakušić,,
"",,Viola dukadjinica W  Becker & Košanin,,
"",,Viola persicifolia Schreber,,
"",,Viola pumila Chaix,,
АLGAE – АЛГЕ,,,,
CHAROPHYTA – ХАРЕ,,,,
РЕД,ПОРОДИЦА,"ВРСТАНаучни назив","ВРСТАСрпски назив",НАПОМЕНА
CHARALES,Characeae,Chara braunii Gmelin,Пршљенчица,
"",Chara canescens Desv  et Lois,Пршљенчица,,
"",Chara globularis Thuill,Пршљенчица,,
"",Chara hispida L,Пршљенчица,,
"",Chara tenuispina A  Br,Пршљенчица,,
"",Chara virgata Kutz,Пршљенчица,,
"",Nitellopsis obtusa (Desv  in Lois ) J  Grov,,,
Nitellaceae,"Nitella capillaris (Kock ) J  Grov  et Bull -Web",,,
Nitella gracilis Ag,,,,
Nitella monodactila,,,,
Nitella mucronata A  Br,,,,
Nitella opaca Ag,,,,
Nitella syncarpa (Thuill ) Chev,,,,
Tolypella intricata (Trenth  ex Rhot) Leonh,,,,
Tolypella prolifera (A  Br ) Leonh,,,,
RHODOPHYTA – ЦРВЕНЕ АЛГЕ,,,,
BANGIALES,Bangiaceae,Bangia artropurpurea Lyngb,,
BATRACHOSPERMALES,Batrachospermaceae,"BatrachospermumcayennenseMontexKutz",,
"",Batrachospermum confusum (Bory) Hassal,,,
"",Batrachospermum ectocarpum Sirodot,,,
"",Batrachospermum turrfosum Bory,,,
"","Batrachospermumvirgato­decaisneanumSirodot",,,
"",Lemaneaceae,Paralemanea annulata (Kutz ) Vis & Sheath,,
"",Paralemanea catenata (Kutz ) Vis & Sheath,,,
HILDENBRANDIALES,Hildenbrandiaceae,Hildenbarandia rivularis (Liebman) J  Ag,,
THOREALES,Thoreaceae,Thorea hispida (Thore) Desvaux,,
